Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_2506842945_Desaci_Contig243_1,4544,VIRSorter_2506842945_Desaci_Contig243_1-gene_1989-gene_2045,57,3,,,,gene_1989-gene_2045:5.00390086177586,gene_1990-gene_2045:4.54105862186464,,
VIRSorter_2506842945_Desaci_Contig243_1,4544,VIRSorter_2506842945_Desaci_Contig243_1-gene_3718-gene_3817,100,3,,,,gene_3718-gene_3817:4.76912362491701,gene_3735-gene_3815:3.46840066929629,,
VIRSorter_2506842945_Desaci_Contig243_1,4544,VIRSorter_2506842945_Desaci_Contig243_1-gene_3899-gene_3986,88,3,,,,gene_3899-gene_3986:25.26845448893340,gene_3899-gene_3982:18.67616333586192,,
VIRSorter_2506842951_Sulba_Contig204_1,2531,VIRSorter_2506842951_Sulba_Contig204_1-gene_1236-gene_1254,19,3,,,,gene_1236-gene_1254:5.35290707456489,gene_1236-gene_1252:2.61582684359582,,
VIRSorter_2506842951_Sulba_Contig204_1,2531,VIRSorter_2506842951_Sulba_Contig204_1-gene_2296-gene_2335,40,3,,,,gene_2296-gene_2335:8.71500566976984,gene_2296-gene_2335:4.61914151034675,,
VIRSorter_2506842951_Sulba_Contig204_1,2531,VIRSorter_2506842951_Sulba_Contig204_1-gene_2453-gene_2477,25,3,,,,gene_2453-gene_2477:9.19650743808816,gene_2453-gene_2477:7.55899109427997,,
VIRSorter_2506842951_Sulba_Contig204_1,2531,VIRSorter_2506842951_Sulba_Contig204_1-gene_945-gene_965,21,3,,,,gene_945-gene_965:5.07102380724814,gene_945-gene_962:3.22577694826827,,
VIRSorter_2507154467_Desdi_Contig96_1,3395,VIRSorter_2507154467_Desdi_Contig96_1-gene_1228-gene_1308,81,3,,,,gene_1228-gene_1308:8.40459627833857,gene_1228-gene_1308:2.99457864237129,,
VIRSorter_2507154666_Desme_Contig76_1,3071,VIRSorter_2507154666_Desme_Contig76_1-gene_392-gene_458,67,3,,,,gene_392-gene_458:5.16279983723972,gene_392-gene_458:4.44881266236285,,
VIRSorter_2507262055_UB246_scaffold24_24-circular,67,VIRSorter_2507262055_UB246_scaffold24_24-circular-gene_17-gene_51,35,3,,,,gene_17-gene_51:5.11423751769436,gene_19-gene_34:4.12868091688180,,
VIRSorter_2507267692_KS49_KORDI_49_1,2552,VIRSorter_2507267692_KS49_KORDI_49_1-gene_1030-gene_1136,107,3,,,,gene_1041-gene_1136:11.53068246515696,gene_1030-gene_1114:5.31976505907777,,gene_1031-gene_1096:7.48949807259467
VIRSorter_2507267692_KS49_KORDI_49_1,2552,VIRSorter_2507267692_KS49_KORDI_49_1-gene_1148-gene_1217,70,3,,,,gene_1148-gene_1217:5.84012383281851,gene_1148-gene_1217:4.42573158090457,,
VIRSorter_2507267692_KS49_KORDI_49_1,2552,VIRSorter_2507267692_KS49_KORDI_49_1-gene_1737-gene_1791,55,3,,,,gene_1737-gene_1791:4.33728346019846,gene_1739-gene_1755:2.61216041614354,,
VIRSorter_2507267692_KS49_KORDI_49_1,2552,VIRSorter_2507267692_KS49_KORDI_49_1-gene_2109-gene_2199,91,3,,,,gene_2116-gene_2173:11.12329268214831,gene_2109-gene_2199:7.14016417490889,,gene_2116-gene_2131:2.21154397703564
VIRSorter_2507267692_KS49_KORDI_49_1,2552,VIRSorter_2507267692_KS49_KORDI_49_1-gene_789-gene_843,55,3,,,,gene_789-gene_843:24.87010045376367,gene_795-gene_843:16.51306696173832,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_1245-gene_1272,28,3,,,,gene_1245-gene_1272:5.32006581044941,gene_1245-gene_1272:5.32006581044941,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_1479-gene_1578,100,3,,,,gene_1479-gene_1578:20.40554502039533,gene_1479-gene_1578:17.61553769540479,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_1703-gene_1747,45,3,,,,gene_1703-gene_1747:15.45989874794571,gene_1703-gene_1747:15.45989874794571,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_1871-gene_1909,39,3,,,,gene_1871-gene_1909:7.02588317091621,gene_1871-gene_1909:4.08238527827000,,gene_1873-gene_1906:3.96429010615154
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_1871-gene_1934,64,3,,,,gene_1871-gene_1934:6.10465970401226,gene_1871-gene_1909:4.06988983909653,,gene_1873-gene_1906:3.96429010615154
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_2069-gene_2111,43,3,,,,gene_2077-gene_2105:7.14438517671843,gene_2069-gene_2111:5.18648805343269,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_2077-gene_2111,35,3,,,,gene_2077-gene_2105:7.15694784190010,gene_2077-gene_2111:4.85679455394254,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_513-gene_541,29,3,,,,gene_513-gene_541:5.89913294061154,gene_513-gene_541:3.66100648772211,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_763-gene_810,48,3,,,,gene_763-gene_810:4.20930624829568,gene_763-gene_810:3.41327793907831,,
VIRSorter_2507267693_KS52_KORDI_52_1,2705,VIRSorter_2507267693_KS52_KORDI_52_1-gene_994-gene_1073,80,3,,,,gene_994-gene_1038:12.77670760175325,gene_994-gene_1073:10.41644730680378,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_1083-gene_1181,99,3,,,,gene_1083-gene_1181:16.20680750050384,gene_1084-gene_1181:13.20178664993899,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_1550-gene_1564,15,3,,,,gene_1550-gene_1564:4.49527553433358,gene_1551-gene_1564:3.83506368284944,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_1651-gene_1717,67,3,,,,gene_1656-gene_1717:5.95417104315788,gene_1651-gene_1717:2.49162504785061,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_1733-gene_1831,99,3,,,,gene_1733-gene_1831:16.20680750050384,gene_1733-gene_1831:12.07968192717984,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_2360-gene_2459,100,3,,,,gene_2360-gene_2459:12.54053828372322,gene_2360-gene_2459:11.00624546804073,,
VIRSorter_2507267694_KS100_Contig_1,2865,VIRSorter_2507267694_KS100_Contig_1-gene_621-gene_665,45,3,,,,gene_621-gene_665:7.16166806942941,gene_634-gene_662:5.87368182273720,,
VIRSorter_2507278055_DesniDRAFT_DNA_1,3041,VIRSorter_2507278055_DesniDRAFT_DNA_1-gene_1526-gene_1636,111,3,,,,gene_1542-gene_1636:15.96168108781052,gene_1526-gene_1620:9.49518029095656,,
VIRSorter_2507278055_DesniDRAFT_DNA_1,3041,VIRSorter_2507278055_DesniDRAFT_DNA_1-gene_1834-gene_1936,103,3,,,,gene_1838-gene_1936:16.18043312350716,gene_1834-gene_1929:9.93815654932015,,gene_1840-gene_1933:6.29890177876126
VIRSorter_2507278142_Desde_Contig64_1,4174,VIRSorter_2507278142_Desde_Contig64_1-gene_793-gene_885,93,3,,,,gene_793-gene_885:12.30015744324870,gene_793-gene_885:12.30015744324870,,
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_1207-gene_1262,56,3,,,,gene_1207-gene_1262:7.23262392170862,gene_1207-gene_1262:3.26348533942761,,
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_125-gene_224,100,3,,,,gene_125-gene_224:6.83826281622489,gene_125-gene_224:5.58396496463763,,gene_125-gene_224:6.14266289299219
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_2305-gene_2399,95,3,,,,gene_2305-gene_2399:6.75334298195846,gene_2367-gene_2399:3.77993492873663,,
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_2667-gene_2690,24,3,,,,gene_2667-gene_2690:5.46501708880127,gene_2667-gene_2690:5.46501708880127,,
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_297-gene_400,104,3,,,,gene_301-gene_400:40.37339823956322,gene_297-gene_396:23.37050182810690,gene_310-gene_376:2.06539088230924,gene_331-gene_390:3.61754177852877
VIRSorter_2507281848_Syn8016_Contig50_1,2802,VIRSorter_2507281848_Syn8016_Contig50_1-gene_33-gene_80,48,3,,,,gene_33-gene_80:24.05529802888273,gene_33-gene_80:22.12853697773352,,
VIRSorter_2508501100_Desgi_Contig329_1,4593,VIRSorter_2508501100_Desgi_Contig329_1-gene_1565-gene_1600,36,3,,,,gene_1565-gene_1600:9.79083950861274,gene_1565-gene_1587:4.64405729135239,,
VIRSorter_2508501100_Desgi_Contig329_1,4593,VIRSorter_2508501100_Desgi_Contig329_1-gene_3877-gene_3956,80,3,,,,gene_3877-gene_3956:4.97913501826123,gene_3877-gene_3956:2.48315441141943,,
VIRSorter_2508501804_MetalDRAFT_MAF_1,3974,VIRSorter_2508501804_MetalDRAFT_MAF_1-gene_2026-gene_2093,68,3,,,,gene_2031-gene_2093:7.92272727871295,gene_2026-gene_2089:3.06564126238951,,
VIRSorter_2508501806_Cyagr_Contig81,3372,VIRSorter_2508501806_Cyagr_Contig81-gene_136-gene_205,70,3,,,,gene_136-gene_205:13.37789977258600,gene_136-gene_205:8.02795935357589,,
VIRSorter_2508501806_Cyagr_Contig81,3372,VIRSorter_2508501806_Cyagr_Contig81-gene_1642-gene_1736,95,3,,,,gene_1642-gene_1736:8.02381275347117,gene_1651-gene_1736:4.32803078633407,,
VIRSorter_2508501806_Cyagr_Contig81,3372,VIRSorter_2508501806_Cyagr_Contig81-gene_238-gene_299,62,3,,,,gene_238-gene_299:8.36829975839170,gene_263-gene_299:2.98460860492989,,
VIRSorter_2508501806_Cyagr_Contig81,3372,VIRSorter_2508501806_Cyagr_Contig81-gene_2423-gene_2451,29,3,,,,gene_2423-gene_2451:8.43075386505576,gene_2430-gene_2451:7.14378369682392,,
VIRSorter_2508501807_SacmaDRAFT_SMG_1,5772,VIRSorter_2508501807_SacmaDRAFT_SMG_1-gene_13-gene_105,93,3,,,,gene_13-gene_105:17.40914905946246,gene_21-gene_105:10.01199059837086,,
VIRSorter_2508501807_SacmaDRAFT_SMG_1,5772,VIRSorter_2508501807_SacmaDRAFT_SMG_1-gene_4114-gene_4201,88,3,,,,gene_4114-gene_4201:16.72584230188498,gene_4134-gene_4171:12.27744165497700,,
VIRSorter_2508501807_SacmaDRAFT_SMG_1,5772,VIRSorter_2508501807_SacmaDRAFT_SMG_1-gene_5225-gene_5315,91,3,,,,gene_5225-gene_5315:12.02712841583993,gene_5254-gene_5315:11.88829891717755,,
VIRSorter_2508502185_DespoDRAFT_DPC_1,3646,VIRSorter_2508502185_DespoDRAFT_DPC_1-gene_1149-gene_1251,103,3,,,,gene_1152-gene_1251:8.04483878326339,gene_1149-gene_1248:3.71361734381152,,
VIRSorter_2508502185_DespoDRAFT_DPC_1,3646,VIRSorter_2508502185_DespoDRAFT_DPC_1-gene_3170-gene_3248,79,3,,,,gene_3170-gene_3248:6.02568186352350,gene_3177-gene_3248:3.11959924861404,,gene_3175-gene_3235:3.32760130239669
VIRSorter_2508504277_DesU5LDRAFT_DUA_2,4008,VIRSorter_2508504277_DesU5LDRAFT_DUA_2-gene_1069-gene_1097,29,3,,,,gene_1069-gene_1095:8.60889625349789,gene_1069-gene_1097:2.48727247937138,,
VIRSorter_2508504294_Dsui_Contig73_1,3539,VIRSorter_2508504294_Dsui_Contig73_1-gene_2537-gene_2631,95,3,,,,gene_2537-gene_2631:12.50512910904936,gene_2544-gene_2631:9.27735451975261,,
VIRSorter_2508504488_Thivi_Contig117_1,4581,VIRSorter_2508504488_Thivi_Contig117_1-gene_1415-gene_1615,201,3,,,,gene_1415-gene_1514:5.98578593118455;gene_1518-gene_1615:10.65205429558037,gene_1430-gene_1529:3.06226638213627;gene_1573-gene_1589:2.35394235568641,,
VIRSorter_2508504488_Thivi_Contig117_1,4581,VIRSorter_2508504488_Thivi_Contig117_1-gene_99-gene_198,100,3,,,,gene_99-gene_198:4.76555947142508,gene_102-gene_198:2.01429363699319,,
VIRSorter_2508523590_SpiGrapes_Contig97_1,3221,VIRSorter_2508523590_SpiGrapes_Contig97_1-gene_2389-gene_2418,30,3,,,,gene_2389-gene_2418:9.06592260637618,gene_2389-gene_2417:2.58366108097712,,
VIRSorter_2508523606_Oscil6407DRAFT_Scaffold4_7,2241,VIRSorter_2508523606_Oscil6407DRAFT_Scaffold4_7-gene_2111-gene_2132,22,3,,,,gene_2111-gene_2132:7.32481129547462,gene_2111-gene_2132:7.32481129547462,,
VIRSorter_2508526980_Oweho_Contig158_1,3452,VIRSorter_2508526980_Oweho_Contig158_1-gene_3095-gene_3160,66,3,,,,gene_3095-gene_3160:31.75838246343673,gene_3112-gene_3160:12.54270501803257,,
VIRSorter_2508527216_ThimaDRAFT_TMF_1,4993,VIRSorter_2508527216_ThimaDRAFT_TMF_1-gene_1652-gene_1685,34,3,,,,gene_1652-gene_1685:8.56432849159122,gene_1664-gene_1684:3.40947656091561,,
VIRSorter_2508527216_ThimaDRAFT_TMF_1,4993,VIRSorter_2508527216_ThimaDRAFT_TMF_1-gene_2394-gene_2492,99,3,,,,gene_2394-gene_2492:8.86604795542804,gene_2394-gene_2492:6.18084412662758,,
VIRSorter_2508527225_Haur_641228502,5226,VIRSorter_2508527225_Haur_641228502-gene_2077-gene_2176,100,3,,,,gene_2077-gene_2176:4.12304935822866,gene_2077-gene_2176:2.47039942112056,,
VIRSorter_2509292488_Echvi_Contig97_1,4393,VIRSorter_2509292488_Echvi_Contig97_1-gene_388-gene_431,44,3,,,,gene_388-gene_431:6.44622244357335,gene_398-gene_431:3.15193656669762,,
VIRSorter_2509292496_AlkimDRAFT_AIB_5,3177,VIRSorter_2509292496_AlkimDRAFT_AIB_5-gene_864-gene_915,52,3,,,,gene_864-gene_915:9.84401917427082,gene_864-gene_915:6.95783416985235,,
VIRSorter_2509292655_ThesiDRAFT_TSF_1,2779,VIRSorter_2509292655_ThesiDRAFT_TSF_1-gene_932-gene_1033,102,3,,,,gene_958-gene_1033:13.70218668803686,gene_932-gene_1029:8.69455343916328,,
VIRSorter_2509292657_JoomaDRAFT_JMA_2,3404,VIRSorter_2509292657_JoomaDRAFT_JMA_2-gene_188-gene_250,63,3,,,,gene_188-gene_250:7.99096853869656,gene_188-gene_249:4.36735880124498,,
VIRSorter_2509292776_Syn6312_Contig100_1,3613,VIRSorter_2509292776_Syn6312_Contig100_1-gene_1299-gene_1323,25,3,,,,gene_1299-gene_1323:9.03910545667015,gene_1301-gene_1323:6.15424695643357,,
VIRSorter_2509292776_Syn6312_Contig100_1,3613,VIRSorter_2509292776_Syn6312_Contig100_1-gene_1628-gene_1676,49,3,,,,gene_1628-gene_1676:4.55876146146187,gene_1628-gene_1645:3.06837496685026,,
VIRSorter_2509292776_Syn6312_Contig100_1,3613,VIRSorter_2509292776_Syn6312_Contig100_1-gene_1956-gene_2010,55,3,,,,gene_1956-gene_2010:10.37767174754801,gene_1956-gene_2010:9.38362292064000,,gene_1956-gene_2006:7.19245118244873
VIRSorter_2509292776_Syn6312_Contig100_1,3613,VIRSorter_2509292776_Syn6312_Contig100_1-gene_2632-gene_2800,169,3,,,,gene_2694-gene_2793:24.29639528021549;gene_2632-gene_2679:7.65906879147113,gene_2720-gene_2800:14.27787680640395;gene_2633-gene_2709:8.08836854650135,,gene_2722-gene_2781:10.71226940152950
VIRSorter_2509292776_Syn6312_Contig100_1,3613,VIRSorter_2509292776_Syn6312_Contig100_1-gene_838-gene_888,51,3,,,,gene_838-gene_888:9.25090064226480,gene_838-gene_888:5.52665535481553,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_1-gene_73,73,3,,,,gene_1-gene_73:8.62117207744346,gene_1-gene_73:7.82276609369412,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_130-gene_275,146,3,,,,gene_130-gene_222:7.16505242125328,gene_184-gene_275:4.81872667851542,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_2428-gene_2503,76,3,,,,gene_2428-gene_2503:4.77673717217760,gene_2428-gene_2503:2.86048445713376,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_2813-gene_2855,43,3,,,,gene_2813-gene_2855:6.02681779569733,gene_2813-gene_2855:2.55012108674202,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_2968-gene_3004,37,3,,,,gene_2968-gene_3004:4.81788990899324,gene_2968-gene_3004:2.97209427860068,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_3093-gene_3180,88,3,,,,gene_3093-gene_3180:5.11057256393122,gene_3119-gene_3138:4.31417476693134,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_314-gene_409,96,3,,,,gene_314-gene_409:12.98549556413702,gene_314-gene_409:7.74630777174194,,
VIRSorter_2509292804_SapgrDRAFT_Contig123_4,3469,VIRSorter_2509292804_SapgrDRAFT_Contig123_4-gene_3391-gene_3469,79,3,,,,gene_3391-gene_3469:9.83192459996396,gene_3391-gene_3469:6.75945195581248,,
VIRSorter_2509297909_Dacsa_Contig126_1,3494,VIRSorter_2509297909_Dacsa_Contig126_1-gene_2715-gene_2771,57,3,,,,gene_2715-gene_2771:5.11958876020765,,,gene_2718-gene_2770:8.64881409794668
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_133-gene_195,63,3,,,,gene_133-gene_195:14.68257385768505,gene_133-gene_195:13.61200632580158,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_2126-gene_2206,81,3,,,,gene_2126-gene_2206:6.84619061557381,gene_2126-gene_2206:4.14253279031923,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_2290-gene_2356,67,3,,,,gene_2290-gene_2356:23.04668710104499,gene_2290-gene_2355:19.87479783984842,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_248-gene_347,100,3,,,,gene_248-gene_347:13.18268371159858,gene_248-gene_347:11.61201915407743,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_2599-gene_2692,94,3,,,,gene_2599-gene_2692:5.54134863583865,gene_2622-gene_2692:3.96575780377743,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_3180-gene_3285,106,3,,,,gene_3186-gene_3285:6.04040589306447,gene_3180-gene_3278:3.86480174503149,,
VIRSorter_2509297912_Fleli_Contig445_1,4046,VIRSorter_2509297912_Fleli_Contig445_1-gene_3321-gene_3339,19,3,,,,gene_3321-gene_3339:6.98379325326226,gene_3321-gene_3339:6.98379325326226,,
VIRSorter_2509602057_Halha_Contig26_1,2570,VIRSorter_2509602057_Halha_Contig26_1-gene_1873-gene_1921,49,3,,,,gene_1873-gene_1921:6.44272037705993,gene_1876-gene_1921:4.94507408466129,,gene_1875-gene_1921:10.63360430100385
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_1027-gene_1118,92,3,,,,gene_1027-gene_1118:8.72114866158862,gene_1027-gene_1104:6.92480794908062,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_1175-gene_1197,23,3,,,,gene_1175-gene_1197:7.64941831099472,gene_1175-gene_1197:7.64941831099472,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_1428-gene_1447,20,3,,,,gene_1428-gene_1447:5.72869814594194,gene_1428-gene_1447:4.19117975589021,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_3096-gene_3124,29,3,,,,gene_3096-gene_3124:8.29524452768542,gene_3096-gene_3120:4.55325177663307,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_3385-gene_3405,21,3,,,,gene_3385-gene_3405:8.24902176978718,gene_3385-gene_3405:4.80856409477529,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_3656-gene_3750,95,3,,,,gene_3656-gene_3750:19.50294330208353,gene_3656-gene_3745:6.46209442254818,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_4198-gene_4275,78,3,,,,gene_4198-gene_4275:7.67257404241956,gene_4198-gene_4275:3.52160096582771,,
VIRSorter_2509603441_Mic7126DRAFT_MPQ_3,4587,VIRSorter_2509603441_Mic7126DRAFT_MPQ_3-gene_4515-gene_4582,68,3,,,,gene_4515-gene_4582:7.75931063269573,gene_4515-gene_4553:6.79290717959062,,
VIRSorter_2509603442_HolfoDRAFT_HFA_1,3069,VIRSorter_2509603442_HolfoDRAFT_HFA_1-gene_1455-gene_1517,63,3,,,,gene_1455-gene_1517:7.19794216053144,gene_1457-gene_1517:3.97454123222174,,
VIRSorter_2509603442_HolfoDRAFT_HFA_1,3069,VIRSorter_2509603442_HolfoDRAFT_HFA_1-gene_2987-gene_3056,70,3,,,,gene_2987-gene_3056:5.03881261331731,gene_2990-gene_3056:2.46119857698188,,
VIRSorter_2509603442_HolfoDRAFT_HFA_1,3069,VIRSorter_2509603442_HolfoDRAFT_HFA_1-gene_514-gene_551,38,3,,,,gene_514-gene_551:17.51370456829315,gene_521-gene_551:15.02823868721111,,
VIRSorter_2509603442_HolfoDRAFT_HFA_1,3069,VIRSorter_2509603442_HolfoDRAFT_HFA_1-gene_626-gene_712,87,3,,,,gene_626-gene_712:12.04897771753215,gene_626-gene_692:8.28464966822881,,
VIRSorter_2509604727_LepboDRAFT_LPC_1,5811,VIRSorter_2509604727_LepboDRAFT_LPC_1-gene_2603-gene_2645,43,3,,,,gene_2603-gene_2645:13.90545460619936,gene_2607-gene_2645:11.48599583550167,,
VIRSorter_2509604727_LepboDRAFT_LPC_1,5811,VIRSorter_2509604727_LepboDRAFT_LPC_1-gene_2978-gene_3034,57,3,,,,gene_2978-gene_3034:7.40840814625281,gene_2978-gene_3034:5.70074789010570,,
VIRSorter_2509604727_LepboDRAFT_LPC_1,5811,VIRSorter_2509604727_LepboDRAFT_LPC_1-gene_3760-gene_3780,21,3,,,,gene_3760-gene_3780:6.26419568130075,gene_3761-gene_3780:4.08736924549376,,
VIRSorter_2509604727_LepboDRAFT_LPC_1,5811,VIRSorter_2509604727_LepboDRAFT_LPC_1-gene_4889-gene_4911,23,3,,,,gene_4889-gene_4911:5.94537871498228,gene_4889-gene_4911:4.54082124464010,,
VIRSorter_2509604727_LepboDRAFT_LPC_1,5811,VIRSorter_2509604727_LepboDRAFT_LPC_1-gene_5565-gene_5594,30,3,,,,gene_5565-gene_5594:12.05291729716769,gene_5569-gene_5592:6.56828154786924,,
VIRSorter_2509604732_Nos7524_Contig213_1,5398,VIRSorter_2509604732_Nos7524_Contig213_1-gene_2985-gene_3004,20,3,,,,gene_2985-gene_3004:4.11969902548141,gene_2985-gene_3004:4.11969902548141,,
VIRSorter_2509605152_CytfeDRAFT_CFC_3,4520,VIRSorter_2509605152_CytfeDRAFT_CFC_3-gene_3652-gene_3728,77,3,,,,gene_3652-gene_3728:18.02113045533435,gene_3652-gene_3728:12.15876528502593,,
VIRSorter_2509605263_FlemaDRAFT_FME_6,4279,VIRSorter_2509605263_FlemaDRAFT_FME_6-gene_3709-gene_3788,80,3,,,,gene_3709-gene_3788:11.04814263187143,gene_3709-gene_3788:10.21403032125116,,
VIRSorter_2509605263_FlemaDRAFT_FME_6,4279,VIRSorter_2509605263_FlemaDRAFT_FME_6-gene_943-gene_992,50,3,,,,gene_943-gene_992:5.82603210294983,gene_943-gene_975:4.59670753712622,,
VIRSorter_2509605379_Syn6308DRAFT_JRD_1,4049,VIRSorter_2509605379_Syn6308DRAFT_JRD_1-gene_2833-gene_2933,101,3,,,,gene_2835-gene_2933:4.44090430547307,gene_2833-gene_2929:2.59334914305464,,
VIRSorter_2509892223_CloalDRAFT_CAG_2,2749,VIRSorter_2509892223_CloalDRAFT_CAG_2-gene_1268-gene_1331,64,3,,,,gene_1268-gene_1331:8.57447294677247,gene_1269-gene_1326:4.90791537653402,,
VIRSorter_2509892223_CloalDRAFT_CAG_2,2749,VIRSorter_2509892223_CloalDRAFT_CAG_2-gene_1611-gene_1657,47,3,,,,gene_1611-gene_1657:7.25544038654206,gene_1611-gene_1657:7.25544038654206,,
VIRSorter_2509892223_CloalDRAFT_CAG_2,2749,VIRSorter_2509892223_CloalDRAFT_CAG_2-gene_2190-gene_2246,57,3,,,,gene_2190-gene_2246:4.45250320549166,gene_2190-gene_2246:2.99914230369917,,
VIRSorter_2509892223_CloalDRAFT_CAG_2,2749,VIRSorter_2509892223_CloalDRAFT_CAG_2-gene_2599-gene_2708,110,3,,,,gene_2609-gene_2708:8.85702365706974,gene_2599-gene_2696:7.33680670125046,,
VIRSorter_2509892223_CloalDRAFT_CAG_2,2749,VIRSorter_2509892223_CloalDRAFT_CAG_2-gene_967-gene_990,24,3,,,,gene_967-gene_990:5.47347504766602,gene_967-gene_988:4.27006838886226,,
VIRSorter_2510065581_Riv7116_Contig398_1,6626,VIRSorter_2510065581_Riv7116_Contig398_1-gene_1728-gene_1796,69,3,,,,gene_1732-gene_1796:20.33154997271825,gene_1728-gene_1795:15.06368430016940,,
VIRSorter_2510065581_Riv7116_Contig398_1,6626,VIRSorter_2510065581_Riv7116_Contig398_1-gene_4700-gene_4803,104,3,,,,gene_4700-gene_4798:11.71084521802426,gene_4721-gene_4803:6.08064174627379,,
VIRSorter_2510067217_MeichDRAFT_MCF_3,2988,VIRSorter_2510067217_MeichDRAFT_MCF_3-gene_1519-gene_1552,34,3,,,,gene_1519-gene_1552:17.02070144863244,gene_1519-gene_1552:2.42219177620038,,
